restaurant,cuisine_type,location,price_level,rating,review_count,Latitude,Longitude,url,image_url
Kitchen Chemistry,"Italian,American,Asian","8 Solok Kampung Jawa, Penang Island 11900 Malaysia",2,4.5,8,5.325935,100.2952633,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d10895536-Reviews-Kitchen_Chemistry-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-o/10/7a/ae/b4/pan-grilled-black-pepper.jpg
Teluk Kumbar Seafood Restaurant,"Seafood,Asian,Malaysian","84 MK9 Teluk Kumbar, Bayan Lepas, Penang Island 11920 Malaysia",2,4,14,5.2847094,100.2396849,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d11923111-Reviews-Teluk_Kumbar_Seafood_Restaurant-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/73/41/6f/caption.jpg
Adnan Bin Hassan,Seafood,"Jalan Teluk Tempoyak Kampung Teluk Tempoyak Besar, Bayan Lepas, Penang Island Malaysia",2,4.5,7,5.2764169,100.2871129,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d12374769-Reviews-Adnan_Bin_Hassan-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/95/43/3a/img-20190224-200041-largejpg.jpg
Restoran Mohammed Raffee Nasi Kandar,,,2,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d16700918-Reviews-Restoran_Mohammed_Raffee_Nasi_Kandar-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/1f/c7/fc/img-20190607-160350-largejpg.jpg
Fatty loh chicken rice,"Chinese,Malaysian","Jalan Fettes, Tanjung Tokong, Penang Island Malaysia",2,3.5,65,5.4521819,100.3036368,https://www.tripadvisor.com.my/Restaurant_Review-g2146250-d1114586-Reviews-Fatty_loh_chicken_rice-Tanjung_Tokong_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/19/2e/2b/77/fatty-loh-chicken-rice.jpg
K-POT,"Asian,Korean","98-G-33 prima Jalan Tanjung Tokong, Penang Island 11200 Malaysia",2,4,15,5.4561444,100.3079791,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d5859103-Reviews-K_POT-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0d/c8/57/0a/k-pot.jpg
nadaba,"Bar,Pizza,International","1 Jalan Bukit Jambul Hotel Equatorial Penang, Bayan Lepas, Penang Island 11900 Malaysia",2,4,9,5.337476,100.2845764,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d15017982-Reviews-Nadaba-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/14/26/0d/8a/getlstd-property-photo.jpg
Kim's Korean Food Buffet,"Asian,Korean","72-1-59, 58, 57, Arena Curve Jalan Persiaran Mahsuri, Bayan Lepas, Penang Island 11950 Malaysia",2,4.5,7,5.3256576,100.2807164,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d12236971-Reviews-Kim_s_Korean_Food_Buffet-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/ee/55/00/located-at-the-end-of.jpg
Hao You Seafood,"Seafood,Asian,Malaysian","Teluk Kumbar 84, MK9 , Teluk Kumbar, Bayan Lepas, Penang Island 11920 Malaysia",2,3.5,37,5.2865731,100.235652,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d2452039-Reviews-Hao_You_Seafood-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/10/9f/a6/a4/photo1jpg.jpg
Seoul Garden,"Barbecue,Asian,Korean","Sunrise Tower, George Town, Penang Island Malaysia",2,4,12,5.4398544,100.3084406,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d3314543-Reviews-Seoul_Garden-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/1c/06/8e/4f/photo8jpg.jpg
Mekong Vietnamese Restaurant,Vietnamese,"Mekong Vietnamese Restaurant 403 Jalan Burmah, Penang Island 10350 Malaysia",2,4.5,8,5.4318238,100.3110806,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d12667604-Reviews-Mekong_Vietnamese_Restaurant-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/10/d7/72/7f/dry-noodles.jpg
Canton-i,"Chinese,Asian,Cantonese","Queensbay Mall - JMB, Lot 1F-78, Queensbay Mall 100 Persiaran Bayan Indah, Bayan Lepas, Penang Island Malaysia",2,3.5,68,5.3331774,100.3066084,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d2372438-Reviews-Canton_i-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/02/ec/1d/05/canton-i.jpg
Go Noodle House,"Chinese,Asian,Malaysian","100 Persiaran Bayan Lot 3F-01, Level 3 Queens Street , Queensbay Mall, Penang Island 11900 Malaysia",2,4,8,5.3331774,100.3066084,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d12838629-Reviews-Go_Noodle_House-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/2b/3b/b3/photo3jpg.jpg
BBQ Plaza,"Barbecue,Asian","Gurney plaza 170-06-01 Persiaran Gurney,, George Town, Penang Island Malaysia",2,3.5,21,5.4380431,100.3100232,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d3293793-Reviews-BBQ_Plaza-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/15/6b/14/62/photo1jpg.jpg
Al Aziz Briyani House,"Indian,Pizza,Middle Eastern","58-B Jalan Batu Ferringh, Batu Ferringhi, Penang Island 11100 Malaysia",1,5,5,5.4706347,100.2455377,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d17593934-Reviews-Al_Aziz_Briyani_House-Batu_Ferringhi_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/fe/18/58/al-aziz-briyani-house.jpg
Rang8,"Chinese,Japanese,Southwestern","149, Jalan Masjid Kapitan Keling, George Town, Penang Island 10200 Malaysia",1,4.5,7,5.4154927,100.3371631,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d14894584-Reviews-Rang8-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/2d/8a/9b/img-20190704-163217-largejpg.jpg
Pizzaiola,"Italian,Pizza,Vegetarian Friendly","33-SB-01 Prangin Mall, Jalan Dr Lim Chwee Leong Lot 33, George Town, Penang Island 10450 Malaysia",2,3.5,23,5.414569,100.332346,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d10380040-Reviews-Pizzaiola-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/12/66/fc/e2/img-20180322-230448-largejpg.jpg
Syed Bistro,"Indian,Asian,Middle Eastern","76 Jalan Mahsuri Bandar Sunway Tunas, Bayan Lepas, Penang Island 11950 Malaysia",2,3.5,26,5.3269747,100.2797969,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d12416610-Reviews-Syed_Bistro-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/02/42/b3/prawn-biryani.jpg
Shan Cheng Durian Penang,Street Food,"748B, MK6 Pondok Upih, 11000 Balik Pulau, Penang, Balik Pulau, Penang Island 11000 Malaysia",2,4.5,9,5.331708,100.2254602,https://www.tripadvisor.com.my/Restaurant_Review-g3522354-d15816309-Reviews-Shan_Cheng_Durian_Penang-Balik_Pulau_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/18/a5/66/e2/shan-cheng-durian-penang.jpg
BoraBora Georgetown Beach Bistro and Guesthouse,"Bar,Pizza,Cafe","515 Jalan C M Hashim Tanjung Bunga, George Town, Penang Island 11200 Malaysia",2,4,15,5.4638719,100.3058109,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d13347447-Reviews-BoraBora_Georgetown_Beach_Bistro_and_Guesthouse-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/bb/5a/c0/img-20180104-193216-largejpg.jpg
Sugar on Top,Fusion,"No.21, Jalan Bawasah, George Town, Penang Island 10050 Malaysia",,4,11,5.4214421,100.3258442,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12557827-Reviews-Sugar_on_Top-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/12/f8/ad/72/photo2jpg.jpg
Tasty  Toasty,"Malaysian,Asian","52 Jalan Cantonment, George Town, Penang Island 10350 Malaysia",,4.5,8,5.4311944,100.3117614,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d13129098-Reviews-Tasty_Toasty-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/15/7f/80/14/photo5jpg.jpg
Gurney ABC Hawker,"Asian,Malaysian","Gurney drive, George Town, Penang Island Malaysia",1,3.5,60,5.4344703,100.3148649,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d4465456-Reviews-Gurney_ABC_Hawker-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-w/1a/1d/a7/55/photo0jpg.jpg
Spicy Lemak,"Asian,Malaysian","278 Lebuh Pantai, George Town, Penang Island 10300 Malaysia",1,4,9,5.4142904,100.3381711,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d14412057-Reviews-Spicy_Lemak-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/66/9d/8f/photo4jpg.jpg
J.L Gourmet Cafe,,"Jalan Dr Lim Chwee Leong 33-3-09, Prangin Mall, George Town, Penang Island Malaysia",2,4.5,12,5.414164,100.331734,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7261597-Reviews-J_L_Gourmet_Cafe-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/08/54/24/b4/jl-gourmet-cafe.jpg
Insider Cafe Lounge,"Pizza,Cafe,Spanish","36 Lebuh Gereja, George Town, Penang Island 10200 Malaysia",2,4,11,5.4180657,100.3413349,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7398427-Reviews-Insider_Cafe_Lounge-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-w/07/38/31/95/insider-cafe-lounge.jpg
Ali Capati Corner,Indian,"Lebuh Pasar, George Town, Penang Island 10200 Malaysia",1,4,10,5.4171471,100.3393965,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d14927138-Reviews-Ali_Capati_Corner-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/15/1b/df/8f/photo0jpg.jpg
Wong Chau Jun Restaurant,"Chinese,Asian,Soups","77 Jalan Rangoon, George Town, Penang Island Malaysia",2,4,24,5.4169163,100.3240796,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d4283242-Reviews-Wong_Chau_Jun_Restaurant-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0e/25/ff/96/img-20170111-130801-largejpg.jpg
Yin's WholeFood Manufactory,,"5-G-17, Promenade Persiaran Mahsuri, Bayan Lepas, Penang Island 11950 Malaysia",2,3.5,18,5.3247107,100.2825698,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d12994412-Reviews-Yin_s_WholeFood_Manufactory-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/30/58/8b/lamb-jam-sandwich-with.jpg
Omar Al-Khayyam Restaurant,"Lebanese,Middle Eastern,Vegetarian Friendly","66 Jalan Batu Feringghi Next to D'Ferrenhi Hotel, Batu Ferringhi, Penang Island Malaysia",2,4,20,5.474304,100.249112,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d10410370-Reviews-Omar_Al_Khayyam_Restaurant-Batu_Ferringhi_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/13/0d/76/64/restaurant-menzah-la.jpg
WhatSaeb Boat Noodle,"Thai,Street Food","173 Lebuh Carnavon, George Town, Penang Island 10100 Malaysia",1,4.5,6,5.4147299,100.334323,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15129049-Reviews-WhatSaeb_Boat_Noodle-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/19/c0/63/39/20191020-153222-largejpg.jpg
Balik Kampung at Balik Pulau,"Chinese,Seafood,Asian","278 MK D, Kuala Jalan Baharu, Balik Pulau, Penang Island 11000 Malaysia",2,4,13,5.35325,100.20187,https://www.tripadvisor.com.my/Restaurant_Review-g3522354-d11744519-Reviews-Balik_Kampung_at_Balik_Pulau-Balik_Pulau_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/15/65/d9/53/photo4jpg.jpg
Isaribi Tei,"Japanese,Sushi,Asian","Isaribi Tei Isaribi Tei 62 Jalan Chow Thye, Penang Island 10050 Malaysia",2,3.5,30,5.4246041,100.3204505,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d3605085-Reviews-Isaribi_Tei-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/10/f1/19/3a/img-20170619-185140-largejpg.jpg
Sushi Zanmai - Gurney Paragon Mall,"Japanese,Sushi,Asian","163d-6-36, Level 6, Gurney Paragon Mall Persiaran Gurney, George Town, Penang Island 10250 Malaysia",2,3.5,55,5.4357359,100.311185,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d5953522-Reviews-Sushi_Zanmai_Gurney_Paragon_Mall-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/bd/9a/73/saba-fish.jpg
Amber Chin Kitchen,"Chinese,Pizza,Wine Bar","147-149 Jalan Hutton Hutton Mansion, Penang Island 10050 Malaysia",1,4.5,7,5.4208076,100.3288496,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d8341531-Reviews-Amber_Chin_Kitchen-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/08/6d/25/92/bbq-pork-ribs.jpg
Caze by Buu's Kitchen,"Italian,Southwestern","10A Lebuh King, George Town, Penang Island 10200 Malaysia",2,4.5,7,5.4195454,100.3407222,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12418596-Reviews-Caze_by_Buu_s_Kitchen-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/11/83/32/d3/burger-or-pasta.jpg
Arabica Estate,"Italian,Cafe,Asian","29D-3-3A, 11600 Maritime Suite Persiaran Karpal Singh, George Town, Penang Island 11600 Malaysia",1,4.5,10,5.3984454,100.3290469,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11978859-Reviews-Arabica_Estate-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0e/0a/b5/5e/getlstd-property-photo.jpg
Kitch Garden Cafe,"Asian,Malaysian,Caf??","No. 58, Jalan Rangoon, George Town, Penang Island 10400 Malaysia",,5,4,5.4181297,100.3244977,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d19031170-Reviews-Kitch_Garden_Cafe-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/19/61/39/7c/menu.jpg
Trois Canon Cafe,"Chinese,Cafe,Asian","165 Campbell Street, George Town, Penang Island 10100 Malaysia",1,3.5,39,5.4183959,100.3325,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d3167534-Reviews-Trois_Canon_Cafe-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/12/86/18/trois-canon-cafe.jpg
43 Cafe,"American,Fast food,Asian","43 Jalan Sungai Dua, Penang Island 11700 Malaysia",1,4.5,10,5.3532242,100.3038182,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d3436417-Reviews-43_Cafe-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/02/e3/64/5a/43-cafe.jpg
Feng Yi Dumplings,,,1,,0,,,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d10354082-Reviews-Feng_Yi_Dumplings-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/32/c2/53/shop-frontage.jpg
Kenko,"Japanese,Cafe,Fast food","94 Jalan Lim Lean Teng, George Town, Penang Island 11600 Malaysia",1,5,4,5.405338,100.306709,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d18914983-Reviews-Kenko-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/19/3c/a8/98/kenko.jpg
77 Food Yard,"Malaysian,Asian","Cnr Burmah Road & Solok Moulmein, George Town, Penang Island Malaysia",,4.5,7,5.4304867,100.312769,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d5993868-Reviews-77_Food_Yard-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/10/4f/04/cb/photo1jpg.jpg
Ximending Taiwan Style Restaurant,"Chinese,Asian,Fusion","Ximending Taiwan Style Restaurant 79 & 81 Lebuh Bishop, Penang Island 10200 Malaysia",2,4,13,5.3673161,100.2486493,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d5821606-Reviews-Ximending_Taiwan_Style_Restaurant-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/4e/4e/87/temar-pork-ramen.jpg
Cloud Dreaming,Fusion,"15, Lebuh Tye Sin, George Town, Penang Island 10300 Malaysia",1,4,11,5.4096746,100.3307899,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d14045829-Reviews-Cloud_Dreaming-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/13/17/98/d3/photo4jpg.jpg
Big Ben George Town,"Cafe,British","83 Bishop Street, George Town, Penang Island 10200 Malaysia",1,4.5,9,5.4190572,100.3407896,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d8845688-Reviews-Big_Ben_George_Town-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/19/d1/98/breakfast.jpg
Krung Thep,Thai,"No. 118 Lorong Selamat, George Town, Penang Island 10450 Malaysia",,4.5,6,5.4166808,100.3243223,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15080181-Reviews-Krung_Thep-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-p/18/4c/9e/ae/photo2jpg.jpg
Tong Seng Hainanese Chicken Rice,Chinese,"406 Jalan Penang, George Town, Penang Island Malaysia",2,4,11,5.4157265,100.3291345,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11882996-Reviews-Tong_Seng_Hainanese_Chicken_Rice-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/16/4d/18/47/photo0jpg.jpg
Rustic Woods,"Italian,American,Bar","89, Muntri Street., Penang Island 10200 Malaysia",1,4.5,7,5.4201704,100.3348581,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d17635005-Reviews-Rustic_Woods-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/9e/60/80/rustic-woods.jpg
Palace D' India,"Indian,Seafood,International","69G, King Street Esplanade, George Town, Penang Island 10200 Malaysia",3,4.5,5,5.4192358,100.3406991,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d17758123-Reviews-Palace_D_India-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/6a/24/39/palace-d-india.jpg
Seng Seng Heang,"Malaysian,Asian","613-D Jalan Pasar, Air Itam, Penang Island Malaysia",,5,5,5.4013807,100.2762472,https://www.tripadvisor.com.my/Restaurant_Review-g4327677-d12645631-Reviews-Seng_Seng_Heang-Air_Itam_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/e5/4f/4a/photo2jpg.jpg
Ming Xiang Tai,Chinese,"No. 26, Lebuh Armenian, Penang Island Malaysia",2,4,10,5.4150109,100.3378825,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d4748010-Reviews-Ming_Xiang_Tai-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0c/8c/33/3d/ming-jiang-tai.jpg
Sany Char Kuey Teow,"Malaysian,Asian","4 Lorong Mahsuri 2 Near Sunrise Shopping Centre, Bayan Lepas, Penang Island 11900 Malaysia",,4,8,5.294464,100.2593272,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d11947304-Reviews-Sany_Char_Kuey_Teow-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/f0/b5/83/fb-img-1500442699223.jpg
Over the Rainbow,"Contemporary,Cafe","2-G-22, Medan Rajawali Solaria Residences, Bayan Lepas, Penang Island Malaysia",,5,4,5.3006535,100.2659777,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d18114734-Reviews-Over_the_Rainbow-Bayan_Lepas_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/18/ec/fc/9b/turkey-ham-cheese.jpg
Matcho Cafe,"Fast food,Asian,Deli","99B, Lebuh Noordin, Penang Island 10300 Malaysia",1,5,4,5.4122247,100.330414,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d16801549-Reviews-Matcho_Cafe-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/17/bb/87/37/pink-toast.jpg
Copthorne Terrace Bay Restaurant,European,"Tanjung Bungah, Penang Island Malaysia",2,3.5,32,5.465118,100.2822098,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d2236830-Reviews-Copthorne_Terrace_Bay_Restaurant-Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/12/52/6d/46/fantastic-fresh-selection.jpg
Tavern in the Park,Cafe,"125 Jalan Timah Inside Hin Bus Depot Art Centre, George Town, Penang Island 10150 Malaysia",2,3.5,19,5.4122027,100.3281352,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d9765597-Reviews-Tavern_in_the_Park-George_Town_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/0f/65/43/1a/cozy.jpg
Corner Keng,"Chinese,Bar,Cafe","10-B-02 Precinct 10, Jalan Tanjung Tokong,, Tanjung Tokong, Penang Island 10470 Malaysia",2,4,15,5.4492482,100.3060331,https://www.tripadvisor.com.my/Restaurant_Review-g2146250-d15266585-Reviews-Corner_Keng-Tanjung_Tokong_Penang_Island_Penang.html,https://media-cdn.tripadvisor.com/media/photo-s/1a/1e/53/83/corner-keng.jpg
